ppm, BSLE010, BSLE046
534.3439,0.1391,0.3718
534.4046,0.1515,0.3261
534.4652,0.1569,0.2741
534.5259,0.1517,0.2309
534.5866,0.1383,0.2053
534.6472,0.1215,0.1968
534.7079,0.1036,0.1985
534.7685,0.083,0.2018
534.8292,0.0554,0.2018
534.8899,0.0189,0.1991
534.9505,-0.0238,0.1978
535.0112,-0.0648,0.2019
535.0719,-0.0951,0.2118
535.1325,-0.1098,0.2238
535.1932,-0.1113,0.2322
535.2538,-0.1082,0.2344
535.3145,-0.1107,0.2329
535.3752,-0.1245,0.2345
535.4358,-0.1471,0.2454
535.4965,-0.1691,0.266
535.5572,-0.18,0.2892
535.6178,-0.1744,0.3037
535.6785,-0.1565,0.3015
535.7391,-0.1374,0.2829
535.7998,-0.1294,0.2576
535.8605,-0.138,0.2374
535.9211,-0.1591,0.2282
535.9818,-0.1815,0.2245
536.0425,-0.1939,0.2121
536.1031,-0.1911,0.1777
536.1638,-0.1762,0.1186
536.2244,-0.1568,0.0474
536.2851,-0.1384,-0.0136
536.3458,-0.1213,-0.0441
536.4064,-0.1028,-0.0369
536.4671,-0.0825,-0.0017
536.5278,-0.0678,0.0401
536.5884,-0.0721,0.0673
536.6491,-0.1058,0.069
536.7097,-0.167,0.0492
536.7704,-0.2369,0.0229
536.8311,-0.2862,0.0081
536.8917,-0.2897,0.0182
536.9524,-0.2409,0.0571
537.0131,-0.1557,0.1193
537.0737,-0.0643,0.1924
537.1344,0.0052,0.2601
537.195,0.0411,0.3066
537.2557,0.0505,0.3204
537.3164,0.0501,0.2985
537.377,0.0517,0.2477
537.4377,0.0544,0.1832
537.4984,0.0474,0.1225
537.559,0.0215,0.0791
537.6197,-0.02,0.0569
537.6803,-0.0606,0.0513
537.741,-0.0801,0.0533
537.8017,-0.0687,0.056
537.8623,-0.0338,0.0578
537.923,0.0042,0.0618
537.9837,0.0254,0.071
538.0443,0.0225,0.0853
538.105,0.0034,0.1014
538.1656,-0.0176,0.1165
538.2263,-0.0325,0.1326
538.287,-0.0465,0.1571
538.3476,-0.0733,0.198
538.4083,-0.1228,0.2565
538.469,-0.1901,0.3218
538.5296,-0.2556,0.3733
538.5903,-0.2948,0.3891
538.6509,-0.2933,0.3582
538.7116,-0.2542,0.2882
538.7723,-0.1936,0.2037
538.8329,-0.1286,0.1363
538.8936,-0.0659,0.1101
538.9543,0,0.1309
539.0149,0.0774,0.1851
539.0756,0.1661,0.2475
539.1362,0.2512,0.2934
539.1969,0.3092,0.3095
539.2576,0.3212,0.2965
539.3182,0.2862,0.2655
539.3789,0.223,0.2299
539.4396,0.1622,0.1995
539.5002,0.1312,0.1784
539.5609,0.1427,0.1669
539.6215,0.1914,0.1644
539.6822,0.2591,0.1704
539.7429,0.3238,0.1825
539.8035,0.367,0.1943
539.8642,0.3773,0.1964
539.9249,0.3514,0.1807
539.9855,0.2952,0.1464
540.0462,0.2231,0.1034
540.1068,0.1559,0.0699
540.1675,0.115,0.0641
540.2282,0.1137,0.0948
540.2888,0.1507,0.1561
540.3495,0.2105,0.2304
540.4102,0.27,0.2973
540.4708,0.31,0.3439
540.5315,0.323,0.37
540.5921,0.3141,0.3849
540.6528,0.2951,0.3992
540.7135,0.2762,0.4163
540.7741,0.2614,0.4302
540.8348,0.2494,0.4294
540.8955,0.2381,0.4059
540.9561,0.2276,0.3607
541.0168,0.2194,0.3047
541.0774,0.2131,0.2537
541.1381,0.2031,0.2208
541.1988,0.1807,0.2116
541.2594,0.1395,0.2239
541.3201,0.0804,0.251
541.3808,0.0125,0.286
541.4414,-0.0525,0.3232
541.5021,-0.1076,0.3585
541.5627,-0.1544,0.3885
541.6234,-0.1997,0.4109
541.6841,-0.2479,0.4259
541.7447,-0.2934,0.4367
541.8054,-0.3205,0.4482
541.8661,-0.3112,0.4628
541.9267,-0.2565,0.4771
541.9874,-0.1641,0.4811
542.048,-0.0572,0.4624
542.1087,0.0353,0.4131
542.1694,0.0912,0.3355
542.23,0.1036,0.2432
542.2907,0.0816,0.1559
542.3514,0.0431,0.0914
542.412,0.0064,0.0573
542.4727,-0.016,0.0496
542.5333,-0.0198,0.0557
542.594,-0.007,0.0623
542.6547,0.0168,0.0617
542.7153,0.0433,0.055
542.776,0.0632,0.0502
542.8367,0.0676,0.0573
542.8973,0.0514,0.0837
542.958,0.0159,0.1313
543.0186,-0.0299,0.1968
543.0793,-0.0724,0.2741
543.14,-0.098,0.3558
543.2006,-0.0994,0.4342
543.2613,-0.0772,0.5013
543.322,-0.0382,0.5484
543.3826,0.0083,0.5677
543.4433,0.0556,0.5552
543.5039,0.1002,0.5137
543.5646,0.1402,0.4543
543.6253,0.1728,0.3933
543.6859,0.1926,0.3468
543.7466,0.1937,0.3223
543.8073,0.1729,0.3151
543.8679,0.1334,0.3083
543.9286,0.084,0.2812
543.9892,0.0361,0.2195
544.0499,-0.0016,0.1246
544.1106,-0.0262,0.0151
544.1712,-0.0401,-0.0795
544.2319,-0.0468,-0.1316
544.2926,-0.0469,-0.1278
544.3532,-0.0363,-0.0753
544.4139,-0.0103,0.0014
544.4745,0.0319,0.071
544.5352,0.0836,0.1088
544.5959,0.1328,0.106
544.6565,0.1688,0.0716
544.7172,0.1897,0.0271
544.7779,0.2039,-0.0042
544.8385,0.2245,-0.0065
544.8992,0.2584,0.0238
544.9598,0.2981,0.0778
545.0205,0.3225,0.14
545.0812,0.3076,0.1937
545.1418,0.2417,0.2271
545.2025,0.1357,0.2351
545.2632,0.0198,0.2194
545.3238,-0.0699,0.1866
545.3845,-0.1102,0.1467
545.4451,-0.1012,0.1108
545.5058,-0.064,0.0893
545.5665,-0.0267,0.0894
545.6271,-0.0084,0.1121
545.6878,-0.0107,0.1502
545.7484,-0.0211,0.1894
545.8091,-0.0239,0.2128
545.8698,-0.0112,0.2073
545.9304,0.0141,0.1697
545.9911,0.0432,0.1084
546.0518,0.0685,0.0397
546.1124,0.0875,-0.0194
546.1731,0.1011,-0.0585
546.2337,0.1082,-0.0761
546.2944,0.1037,-0.0775
546.3551,0.0818,-0.0687
546.4157,0.0421,-0.0521
546.4764,-0.0062,-0.0261
546.5371,-0.0471,0.0112
546.5977,-0.0669,0.0577
546.6584,-0.0629,0.1061
546.719,-0.046,0.1468
546.7797,-0.0352,0.1739
546.8404,-0.0463,0.1883
546.901,-0.0833,0.1971
546.9617,-0.1378,0.2075
547.0224,-0.1944,0.2222
547.083,-0.2401,0.2374
547.1437,-0.2681,0.2459
547.2043,-0.277,0.2438
547.265,-0.2665,0.2336
547.3257,-0.2352,0.223
547.3863,-0.1823,0.2189
547.447,-0.1122,0.221
547.5077,-0.0374,0.2202
547.5683,0.0248,0.202
547.629,0.0593,0.1548
547.6896,0.0612,0.0756
547.7503,0.0375,-0.0282
547.811,0.0029,-0.1425
547.8716,-0.0282,-0.2522
547.9323,-0.0485,-0.346
547.993,-0.0588,-0.418
548.0536,-0.0648,-0.4669
548.1143,-0.0718,-0.4941
548.1749,-0.0817,-0.5029
548.2356,-0.0942,-0.4977
548.2963,-0.1087,-0.4825
548.3569,-0.125,-0.4598
548.4176,-0.1433,-0.429
548.4783,-0.1618,-0.3882
548.5389,-0.1773,-0.3372
548.5996,-0.1867,-0.2802
548.6602,-0.1901,-0.2264
548.7209,-0.1917,-0.1852
548.7816,-0.1978,-0.1598
548.8422,-0.2132,-0.1433
548.9029,-0.239,-0.1193
548.9636,-0.2733,-0.0703
549.0242,-0.3142,0.0135
549.0849,-0.3619,0.127
549.1455,-0.4183,0.2516
549.2062,-0.4832,0.3621
549.2669,-0.5502,0.4368
549.3275,-0.6063,0.4649
549.3882,-0.6354,0.4489
549.4489,-0.6246,0.4017
549.5095,-0.5698,0.3419
549.5702,-0.4777,0.288
549.6308,-0.3635,0.2535
549.6915,-0.2467,0.2435
549.7522,-0.1464,0.2527
549.8128,-0.0772,0.2667
549.8735,-0.0454,0.2681
549.9342,-0.0466,0.2442
549.9948,-0.0649,0.1941
550.0555,-0.0775,0.1291
550.1161,-0.0632,0.0673
550.1768,-0.0127,0.0233
550.2375,0.0663,0.0007
550.2981,0.1519,-0.0079
550.3588,0.2185,-0.0142
550.4195,0.2496,-0.0242
550.4801,0.2437,-0.0336
550.5408,0.2116,-0.031
550.6014,0.1664,-0.0067
550.6621,0.1148,0.0399
550.7228,0.0564,0.0987
550.7834,-0.0095,0.1561
550.8441,-0.0742,0.203
550.9048,-0.1166,0.2393
550.9654,-0.1112,0.2702
551.0261,-0.0422,0.2981
551.0867,0.0846,0.3172
551.1474,0.2404,0.3164
551.2081,0.385,0.2884
551.2687,0.4843,0.2397
551.3294,0.5236,0.1918
551.3901,0.5099,0.1727
551.4507,0.4633,0.2007
551.5114,0.4054,0.2731
551.572,0.3499,0.3648
551.6327,0.3017,0.4405
551.6934,0.26,0.4713
551.754,0.2228,0.4485
551.8147,0.189,0.3855
551.8754,0.1574,0.3086
551.936,0.1254,0.2423
551.9967,0.0897,0.1977
552.0573,0.0465,0.1691
552.118,-0.0066,0.1394
552.1787,-0.0721,0.0909
552.2393,-0.1519,0.0156
552.3,-0.2457,-0.079
552.3607,-0.3477,-0.1721
552.4213,-0.4444,-0.2378
552.482,-0.5161,-0.2561
552.5426,-0.5449,-0.2235
552.6033,-0.5242,-0.156
552.664,-0.4634,-0.0832
552.7246,-0.3851,-0.036
552.7853,-0.314,-0.0321
552.846,-0.2652,-0.0679
552.9066,-0.2397,-0.1221
552.9673,-0.229,-0.1667
553.0279,-0.225,-0.1822
553.0886,-0.2267,-0.1655
553.1493,-0.2382,-0.1288
553.2099,-0.2607,-0.0896
553.2706,-0.2856,-0.0611
553.3313,-0.2957,-0.0464
553.3919,-0.2762,-0.0419
553.4526,-0.2271,-0.0428
553.5132,-0.1667,-0.0477
553.5739,-0.1226,-0.0573
553.6346,-0.1147,-0.0698
553.6952,-0.1418,-0.0785
553.7559,-0.1822,-0.0742
553.8166,-0.2077,-0.0518
553.8772,-0.2028,-0.0157
553.9379,-0.1731,0.0204
553.9985,-0.1406,0.0413
554.0592,-0.1263,0.0387
554.1199,-0.1359,0.0157
554.1805,-0.1576,-0.0165
554.2412,-0.1733,-0.0473
554.3019,-0.1733,-0.0735
554.3625,-0.1643,-0.0986
554.4232,-0.1634,-0.1264
554.4838,-0.1832,-0.1533
554.5445,-0.2204,-0.1672
554.6052,-0.2558,-0.155
554.6658,-0.2668,-0.1123
554.7265,-0.2427,-0.0501
554.7872,-0.1923,0.0101
554.8478,-0.1383,0.0483
554.9085,-0.1037,0.0579
554.9691,-0.0999,0.0488
555.0298,-0.1231,0.0396
555.0905,-0.1615,0.0437
555.1511,-0.2045,0.0598
555.2118,-0.2478,0.0737
555.2725,-0.2911,0.069
555.3331,-0.3316,0.0404
555.3938,-0.3612,-0.0006
555.4544,-0.3692,-0.0316
555.5151,-0.35,-0.0321
555.5758,-0.3089,0.0048
555.6364,-0.2608,0.0696
555.6971,-0.2226,0.1429
555.7578,-0.2045,0.2071
555.8184,-0.2058,0.2542
555.8791,-0.2171,0.2872
555.9397,-0.2275,0.3143
556.0004,-0.231,0.3427
556.0611,-0.2279,0.3744
556.1217,-0.222,0.4066
556.1824,-0.2164,0.4339
556.2431,-0.2114,0.4505
556.3037,-0.2061,0.4499
556.3644,-0.2008,0.4261
556.425,-0.1981,0.3758
556.4857,-0.2018,0.3023
556.5464,-0.214,0.2176
556.607,-0.2327,0.1405
556.6677,-0.2522,0.0895
556.7284,-0.2649,0.0747
556.789,-0.2642,0.093
556.8497,-0.2468,0.1308
556.9103,-0.2137,0.1729
556.971,-0.1696,0.2111
557.0317,-0.1215,0.248
557.0923,-0.0767,0.2924
557.153,-0.0391,0.3504
557.2137,-0.0079,0.4182
557.2743,0.0225,0.4823
557.335,0.0583,0.5275
557.3956,0.1017,0.5464
557.4563,0.1479,0.5443
557.517,0.1869,0.5355
557.5776,0.2101,0.5339
557.6383,0.2168,0.544
557.699,0.2167,0.5584
557.7596,0.2238,0.5643
557.8203,0.2473,0.5529
557.8809,0.2833,0.5256
557.9416,0.316,0.4926
558.0023,0.3261,0.4647
558.0629,0.304,0.4457
558.1236,0.2563,0.4295
558.1843,0.2029,0.4068
558.2449,0.1651,0.3733
558.3056,0.1527,0.3356
558.3662,0.1595,0.3076
558.4269,0.1692,0.3011
558.4876,0.1669,0.3162
558.5482,0.1496,0.3392
558.6089,0.1266,0.3504
558.6696,0.1116,0.3367
558.7302,0.1114,0.2999
558.7909,0.1206,0.2565
558.8515,0.1247,0.2269
558.9122,0.11,0.2236
558.9729,0.0725,0.2452
559.0335,0.0213,0.2798
559.0942,-0.0265,0.3154
559.1549,-0.0552,0.3471
559.2155,-0.0574,0.3783
559.2762,-0.0368,0.413
559.3368,-0.0049,0.4482
559.3975,0.0247,0.4716
559.4582,0.0419,0.468
559.5188,0.0429,0.4305
559.5795,0.0315,0.3664
559.6401,0.0169,0.294
559.7008,0.0108,0.2324
559.7615,0.0231,0.1895
559.8221,0.0573,0.1597
559.8828,0.1085,0.1305
559.9435,0.1652,0.0938
560.0041,0.2143,0.0542
560.0648,0.2471,0.0258
560.1254,0.2631,0.0228
560.1861,0.2685,0.0482
560.2468,0.272,0.0927
560.3074,0.2792,0.1409
560.3681,0.2904,0.1829
560.4288,0.3015,0.2193
560.4894,0.3067,0.2581
560.5501,0.3012,0.3033
560.6107,0.2811,0.3468
560.6714,0.2437,0.3702
560.7321,0.1871,0.3556
560.7927,0.1124,0.3005
560.8534,0.025,0.2228
560.9141,-0.0655,0.1539
560.9747,-0.1486,0.1224
561.0354,-0.2181,0.1392
561.096,-0.2742,0.1927
561.1567,-0.3219,0.2586
561.2174,-0.3657,0.3141
561.278,-0.4046,0.3498
561.3387,-0.4316,0.3696
561.3994,-0.4381,0.3816
561.46,-0.4203,0.3876
561.5207,-0.383,0.3791
561.5813,-0.3375,0.3427
561.642,-0.2965,0.2712
561.7027,-0.2688,0.1714
561.7633,-0.2578,0.0634
561.824,-0.2643,-0.0278
561.8847,-0.2892,-0.0841
561.9453,-0.332,-0.1011
562.006,-0.3873,-0.0879
562.0666,-0.4407,-0.0606
562.1273,-0.472,-0.0351
562.188,-0.4649,-0.0222
562.2486,-0.4183,-0.0261
562.3093,-0.3511,-0.0465
562.37,-0.2946,-0.0797
562.4306,-0.2752,-0.119
562.4913,-0.298,-0.1547
562.5519,-0.3412,-0.1753
562.6126,-0.3678,-0.1702
562.6733,-0.3456,-0.1331
562.7339,-0.2665,-0.0651
562.7946,-0.1501,0.0244
562.8553,-0.0323,0.1192
562.9159,0.0544,0.2002
562.9766,0.0961,0.2502
563.0372,0.0998,0.259
563.0979,0.0833,0.2274
563.1586,0.0613,0.1671
563.2192,0.0379,0.0985
563.2799,0.008,0.0433
563.3406,-0.0343,0.0177
563.4012,-0.0881,0.0266
563.4619,-0.1451,0.0627
563.5225,-0.1948,0.1103
563.5832,-0.231,0.1524
563.6439,-0.2539,0.1771
563.7045,-0.2682,0.1815
563.7652,-0.2781,0.171
563.8259,-0.2851,0.1557
563.8865,-0.2887,0.1454
563.9472,-0.289,0.1462
564.0078,-0.2881,0.1578
564.0685,-0.2885,0.1746
564.1292,-0.2897,0.1877
564.1898,-0.2879,0.1893
564.2505,-0.279,0.1754
564.3112,-0.263,0.1475
564.3718,-0.2463,0.111
564.4325,-0.2393,0.0716
564.4931,-0.2493,0.0326
564.5538,-0.2745,-0.0049
564.6145,-0.3032,-0.04
564.6751,-0.3195,-0.0679
564.7358,-0.3114,-0.0799
564.7965,-0.2772,-0.0674
564.8571,-0.2246,-0.0293
564.9178,-0.166,0.0235
564.9784,-0.1115,0.0705
565.0391,-0.0673,0.091
565.0998,-0.0361,0.0761
565.1604,-0.0204,0.0361
565.2211,-0.0224,-0.0042
565.2818,-0.0406,-0.0186
565.3424,-0.0671,0.0064
565.4031,-0.089,0.065
565.4637,-0.0943,0.1368
565.5244,-0.0813,0.2013
565.5851,-0.0622,0.2489
565.6457,-0.0584,0.2842
565.7064,-0.087,0.318
565.7671,-0.1487,0.3551
565.8277,-0.2236,0.388
565.8884,-0.2797,0.4006
565.949,-0.2894,0.3796
566.0097,-0.2454,0.3252
566.0704,-0.1645,0.2533
566.131,-0.0789,0.187
566.1917,-0.0194,0.1439
566.2524,-0.0014,0.1271
566.313,-0.0216,0.1261
566.3737,-0.0647,0.1254
566.4343,-0.1157,0.1147
566.495,-0.1676,0.0939
566.5557,-0.2217,0.0707
566.6163,-0.2808,0.0545
566.677,-0.3428,0.0511
566.7377,-0.3983,0.0618
566.7983,-0.4357,0.085
566.859,-0.4474,0.1175
566.9196,-0.4334,0.1543
566.9803,-0.399,0.1874
567.041,-0.3491,0.2069
567.1016,-0.284,0.2059
567.1623,-0.2,0.1862
567.223,-0.0957,0.1613
567.2836,0.0214,0.1515
567.3443,0.1334,0.1742
567.4049,0.218,0.2335
567.4656,0.258,0.3159
567.5263,0.2504,0.3967
567.5869,0.2071,0.4509
567.6476,0.1476,0.4653
567.7083,0.0881,0.4426
567.7689,0.0332,0.3976
567.8296,-0.0235,0.3479
567.8902,-0.0916,0.3063
567.9509,-0.1732,0.2766
568.0116,-0.2576,0.2558
568.0722,-0.3249,0.2383
568.1329,-0.3561,0.2198
568.1936,-0.3441,0.1988
568.2542,-0.2975,0.1766
568.3149,-0.2355,0.1563
568.3755,-0.1762,0.1427
568.4362,-0.1262,0.1397
568.4969,-0.0785,0.1497
568.5575,-0.0201,0.1716
568.6182,0.0561,0.2016
568.6789,0.1427,0.2359
568.7395,0.2178,0.2723
568.8002,0.2552,0.3113
568.8608,0.2388,0.3528
568.9215,0.1715,0.3921
568.9822,0.0744,0.418
569.0428,-0.0233,0.4166
569.1035,-0.0984,0.3786
569.1642,-0.1424,0.307
569.2248,-0.1614,0.2188
569.2855,-0.1679,0.1386
569.3461,-0.1708,0.088
569.4068,-0.169,0.0757
569.4675,-0.1538,0.0956
569.5281,-0.1164,0.132
569.5888,-0.0561,0.1697
569.6495,0.016,0.1999
569.7101,0.0808,0.2204
569.7708,0.1194,0.2318
569.8314,0.1213,0.232
569.8921,0.0881,0.2164
569.9528,0.0312,0.1822
570.0134,-0.0339,0.1332
570.0741,-0.0948,0.0811
570.1348,-0.1462,0.0406
570.1954,-0.1892,0.0229
570.2561,-0.2277,0.0299
570.3167,-0.2643,0.0551
570.3774,-0.2974,0.0883
570.4381,-0.3213,0.1215
570.4987,-0.3301,0.1514
570.5594,-0.3217,0.1787
570.6201,-0.301,0.2049
570.6807,-0.2795,0.2303
570.7414,-0.2717,0.255
570.802,-0.2891,0.2794
570.8627,-0.3348,0.3048
570.9234,-0.4022,0.331
570.984,-0.4772,0.3541
571.0447,-0.5444,0.3659
571.1054,-0.5932,0.3581
571.166,-0.6207,0.3271
571.2267,-0.6307,0.2768
571.2873,-0.6296,0.217
571.348,-0.6218,0.1578
571.4087,-0.6084,0.105
571.4693,-0.5877,0.0595
571.53,-0.5586,0.0217
571.5907,-0.5229,-0.0043
571.6513,-0.4845,-0.0091
571.712,-0.4475,0.0157
571.7726,-0.4132,0.0697
571.8333,-0.3796,0.1389
571.894,-0.3428,0.2
571.9546,-0.3006,0.2316
572.0153,-0.254,0.227
572.076,-0.2072,0.1991
572.1366,-0.1657,0.173
572.1973,-0.1344,0.1711
572.2579,-0.1171,0.1994
572.3186,-0.1166,0.2431
572.3793,-0.1356,0.2757
572.4399,-0.1745,0.2751
572.5006,-0.2288,0.2378
572.5613,-0.2861,0.1812
572.6219,-0.3285,0.1345
572.6826,-0.3384,0.1215
572.7432,-0.3077,0.1479
572.8039,-0.2441,0.198
572.8646,-0.1702,0.2444
572.9252,-0.114,0.263
572.9859,-0.0955,0.2464
573.0466,-0.1169,0.2074
573.1072,-0.1611,0.1719
573.1679,-0.2014,0.1645
573.2285,-0.2145,0.1952
573.2892,-0.1927,0.2548
573.3499,-0.1447,0.3201
573.4105,-0.0896,0.3662
573.4712,-0.0447,0.3798
573.5319,-0.0174,0.364
573.5925,-0.0044,0.3343
573.6532,0.0029,0.3072
573.7138,0.0109,0.2891
573.7745,0.0201,0.2724
573.8352,0.0265,0.2414
573.8958,0.0266,0.1844
573.9565,0.0216,0.1026
574.0171,0.0172,0.0119
574.0778,0.0199,-0.0662
574.1385,0.0325,-0.1167
574.1991,0.0522,-0.1393
574.2598,0.0729,-0.1469
574.3205,0.0892,-0.1555
574.3811,0.0981,-0.1719
574.4418,0.0997,-0.1891
574.5024,0.094,-0.1904
574.5631,0.0797,-0.1613
574.6238,0.0551,-0.0995
574.6844,0.0213,-0.017
574.7451,-0.0154,0.0674
574.8058,-0.0446,0.1398
574.8664,-0.0566,0.1992
574.9271,-0.0478,0.257
574.9877,-0.0236,0.3271
575.0484,0.0037,0.4153
575.1091,0.021,0.5129
575.1697,0.0204,0.5997
575.2304,0.0015,0.6541
575.2911,-0.0308,0.6637
575.3517,-0.0703,0.6307
575.4124,-0.1129,0.5696
575.473,-0.156,0.4995
575.5337,-0.195,0.4359
575.5944,-0.2219,0.3862
575.655,-0.2271,0.3509
575.7157,-0.204,0.3274
575.7764,-0.1555,0.3135
575.837,-0.0948,0.3095
575.8977,-0.0411,0.3154
575.9583,-0.0111,0.3284
576.019,-0.0106,0.3415
576.0797,-0.0321,0.3451
576.1403,-0.0583,0.3315
576.201,-0.0714,0.2994
576.2617,-0.0613,0.2564
576.3223,-0.0303,0.2165
576.383,0.0085,0.1949
576.4436,0.0371,0.201
576.5043,0.0397,0.2344
576.565,0.0085,0.2854
576.6256,-0.0533,0.3395
576.6863,-0.133,0.3838
576.747,-0.2128,0.4109
576.8076,-0.2759,0.4202
576.8683,-0.3134,0.4147
576.9289,-0.3279,0.3987
576.9896,-0.3323,0.3754
577.0503,-0.3438,0.3478
577.1109,-0.3744,0.3203
577.1716,-0.423,0.2987
577.2323,-0.4745,0.2883
577.2929,-0.5057,0.2911
577.3536,-0.4964,0.3031
577.4142,-0.44,0.3156
577.4749,-0.3471,0.3185
577.5356,-0.2405,0.3053
577.5962,-0.1445,0.2754
577.6569,-0.0752,0.234
577.7176,-0.0353,0.1891
577.7782,-0.0169,0.1471
577.8389,-0.0086,0.1109
577.8995,-0.0027,0.0796
577.9602,0.0023,0.0506
578.0209,0.0033,0.0212
578.0815,-0.0036,-0.0096
578.1422,-0.0198,-0.0407
578.2029,-0.0443,-0.0694
578.2635,-0.0751,-0.0923
578.3242,-0.1103,-0.1062
578.3848,-0.1478,-0.1098
578.4455,-0.1845,-0.1037
578.5062,-0.2153,-0.0911
578.5668,-0.2344,-0.0755
578.6275,-0.2386,-0.059
578.6882,-0.2298,-0.0419
578.7488,-0.2145,-0.0225
578.8095,-0.2006,0.0008
578.8701,-0.1928,0.0282
578.9308,-0.1895,0.0588
578.9915,-0.1831,0.0917
579.0521,-0.1645,0.127
579.1128,-0.1275,0.1653
579.1735,-0.0724,0.2051
579.2341,-0.0052,0.2407
579.2948,0.0643,0.2627
579.3554,0.1262,0.2627
579.4161,0.1731,0.2394
579.4768,0.2002,0.2017
579.5374,0.2065,0.1669
579.5981,0.1947,0.1521
579.6588,0.1707,0.1652
579.7194,0.1425,0.2006
579.7801,0.1164,0.2417
579.8407,0.0936,0.27
579.9014,0.0693,0.2745
579.9621,0.0355,0.2553
580.0227,-0.0129,0.2204
580.0834,-0.0719,0.179
580.1441,-0.1282,0.1364
580.2047,-0.1644,0.0938
580.2654,-0.1698,0.0521
580.326,-0.1482,0.0153
580.3867,-0.1188,-0.0096
580.4474,-0.1072,-0.0173
580.508,-0.1316,-0.0087
580.5687,-0.193,0.0078
580.6294,-0.274,0.0209
580.69,-0.3487,0.0225
580.7507,-0.3964,0.0124
580.8113,-0.4113,-0.0029
580.872,-0.4023,-0.015
580.9327,-0.3837,-0.0183
580.9933,-0.3643,-0.0119
581.054,-0.3415,0.0021
581.1147,-0.3052,0.0214
581.1753,-0.2475,0.0438
581.236,-0.1714,0.0652
581.2966,-0.0921,0.079
581.3573,-0.0304,0.0782
581.418,-0.002,0.0618
581.4786,-0.0099,0.0394
581.5393,-0.0441,0.0295
581.6,-0.0889,0.0506
581.6606,-0.1304,0.1086
581.7213,-0.1627,0.1903
581.7819,-0.1867,0.2674
581.8426,-0.2059,0.3113
581.9033,-0.2223,0.3082
581.9639,-0.2342,0.2665
582.0246,-0.2376,0.2099
582.0853,-0.229,0.1619
582.1459,-0.2069,0.132
582.2066,-0.1728,0.1123
582.2672,-0.1311,0.0868
582.3279,-0.0877,0.0452
582.3886,-0.0494,-0.0087
582.4492,-0.0211,-0.0599
582.5099,-0.003,-0.0928
582.5706,0.0116,-0.1026
582.6312,0.0346,-0.0976
582.6919,0.0767,-0.092
582.7525,0.1407,-0.0954
582.8132,0.2164,-0.1061
582.8739,0.284,-0.1134
582.9345,0.3236,-0.1066
582.9952,0.3261,-0.0825
583.0559,0.299,-0.0467
583.1165,0.2624,-0.0081
583.1772,0.2361,0.0278
583.2378,0.228,0.0622
583.2985,0.2288,0.0997
583.3592,0.2201,0.1434
583.4198,0.1871,0.1901
583.4805,0.1314,0.2334
583.5412,0.0722,0.2677
583.6018,0.0357,0.2934
583.6625,0.0396,0.3161
583.7231,0.0815,0.3412
583.7838,0.139,0.3687
583.8445,0.1817,0.3912
583.9051,0.1868,0.397
583.9658,0.1503,0.3766
584.0265,0.0877,0.3274
584.0871,0.0241,0.2548
584.1478,-0.0192,0.1691
584.2084,-0.0346,0.0826
584.2691,-0.03,0.0066
584.3298,-0.0219,-0.0485
584.3904,-0.026,-0.0738
584.4511,-0.0479,-0.0639
584.5118,-0.0808,-0.0201
584.5724,-0.1089,0.0481
584.6331,-0.115,0.1243
584.6937,-0.0895,0.1914
584.7544,-0.0344,0.2378
584.8151,0.0369,0.2626
584.8757,0.1069,0.2748
584.9364,0.1618,0.2884
584.9971,0.1975,0.3151
585.0577,0.2192,0.3585
585.1184,0.2352,0.412
585.179,0.249,0.4606
585.2397,0.2566,0.4866
585.3004,0.2493,0.4774
585.361,0.2231,0.4313
585.4217,0.1856,0.3608
585.4824,0.156,0.2884
585.543,0.156,0.2384
585.6037,0.1975,0.2249
585.6643,0.2734,0.244
585.725,0.3606,0.2748
585.7857,0.4315,0.2893
585.8463,0.4685,0.2666
585.907,0.4721,0.2045
585.9677,0.457,0.1202
586.0283,0.4405,0.0405
586.089,0.4306,-0.0123
586.1496,0.4227,-0.031
586.2103,0.4054,-0.0238
586.271,0.3716,-0.0059
586.3316,0.325,0.0113
586.3923,0.2781,0.0256
586.453,0.2436,0.0416
586.5136,0.2254,0.0635
586.5743,0.2163,0.0891
586.6349,0.2038,0.1113
586.6956,0.1791,0.124
586.7563,0.1428,0.129
586.8169,0.1035,0.1358
586.8776,0.0714,0.1557
586.9383,0.0514,0.1926
586.9989,0.0416,0.2371
587.0596,0.0371,0.2702
587.1202,0.0346,0.2726
587.1809,0.0354,0.2355
587.2416,0.0434,0.166
587.3022,0.0611,0.084
587.3629,0.0878,0.0129
587.4236,0.121,-0.0299
587.4842,0.1592,-0.0395
587.5449,0.2036,-0.0229
587.6055,0.2551,0.006
587.6662,0.3107,0.0329
587.7269,0.3603,0.0494
587.7875,0.3905,0.0557
587.8482,0.3909,0.0601
587.9088,0.3608,0.0744
587.9695,0.3092,0.1083
588.0302,0.2493,0.1635
588.0908,0.1896,0.2321
588.1515,0.1301,0.2997
588.2122,0.0654,0.3523
588.2728,-0.0066,0.3831
588.3335,-0.0775,0.3938
588.3941,-0.1302,0.3912
588.4548,-0.1474,0.3805
588.5155,-0.1249,0.3606
588.5761,-0.076,0.3259
588.6368,-0.0269,0.2723
588.6975,-0.0021,0.204
588.7581,-0.0105,0.1339
588.8188,-0.0419,0.0775
588.8794,-0.0735,0.0433
588.9401,-0.0858,0.0265
